case_id,source,case_number,title,tax_category,decision_date,decision_type,agency,summary,difficulty_score,source_url
law_prec_서울행정법원-2022-구합-89777,law_prec,서울행정법원-2022-구합-89777,주택의 부속토지만을 소유한 자도 과세기준금액의 초과 여부에 따라 주택분 종합부동산세의 납세의무자가 될 수 있음,종합부동산세,2025.03.13,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=608607
law_prec_부산지방법원-2023-구합-24563,law_prec,부산지방법원-2023-구합-24563,"원고는 명의만 빌려주었을 뿐 ㅇㅇ회사의 실제 대표자가 아니며, 실제 주주도 아니므로, 과점주주에 대한 2차납세의무자 지정은 위법함",기타,2025.03.06,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=614999
law_prec_서울고등법원-2024-누-64088,law_prec,서울고등법원-2024-누-64088,법인의 과점주주에게 제2차 납세의무 지정 통지한 처분은 정당함,법인세,2025.02.26,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=616109
law_prec_인천지방법원-2024-구합-53813,law_prec,인천지방법원-2024-구합-53813,연대납세의무자에 대한 무납부고지는 항고소송의 대상인 처분에 해당함,기타,2025.02.20,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=605319
law_prec_울산지방법원-2024-구합-6220,law_prec,울산지방법원-2024-구합-6220,제2차 납세의무 지정이 무효인지 여부,기타,2025.02.20,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=616065
law_prec_울산지방법원-2024-구합-93,law_prec,울산지방법원-2024-구합-93,납세의무자인 원고가 필요경비에 산입할 비용에 대한 입증책임이 있음,기타,2025.02.20,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=616063
law_prec_서울행정법원-2024-구합-67542,law_prec,서울행정법원-2024-구합-67542,상속등기가 이행되지 아니하고 사실상의 소유자를 신고하지 아니하였을 때 주된 상속자를 납세의무자로 한 규정의 위헌ㆍ위법 여부,상속세,2025.02.14,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=607027
law_prec_대법원-2024-두-61117,law_prec,대법원-2024-두-61117,주택재건축조합의 조합장인 원고에게 이 사건 조합의 조세채무에 관한 납세의무가 있는지,기타,2025.02.13,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=342385
law_prec_서울행정법원-2022-구합-76504,law_prec,서울행정법원-2022-구합-76504,필요경비나 손금에 관한 사항은 일반적으로 납세의무자에게 유리한 것일 뿐 아니라 그 기초가 되는 사실관계도 대부분 납세의무자의 지배영역 안에 있어  증명의 필요를 납세의무자에게 돌릴 수 있음,기타,2025.02.07,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=604935
law_prec_부산지방법원-2023-구합-24457,law_prec,부산지방법원-2023-구합-24457,제2차 납세의무자 지정의 적정 여부,기타,2025.01.23,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=615787
law_prec_서울고등법원-2024-누-38751,law_prec,서울고등법원-2024-누-38751,납세의무자 사업장 소재빌딩 경비원에게 납세고지서 송달한 것은 절차상 하자가 없고 이 사건 사업자등록신청서 명의가 도용되었다는 증거 불충분,기타,2025.01.22,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=342349
law_prec_2024누1698,law_prec,2024누1698,2차납세의무자지정및납세고지처분취소,기타,2025.01.22,판결,광주고등법원제주재판부,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=612895
law_prec_춘천지방법원-2024-구합-31794,law_prec,춘천지방법원-2024-구합-31794,제2차납세의무 납부고지 적법 여부,기타,2025.01.21,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=242325
law_prec_의정부지방법원-2023-구합-10469,law_prec,의정부지방법원-2023-구합-10469,"조사대상 납세의무자, 세목, 과세기간이 서로 상이하므로 금지되는 세무조사라 볼 수 없음; 분할신설법인의 사업개시일을 분할법인의 사업개시일부터 기산하는 것은 법인세법상 적격분할일 경우에만 가능함",법인세,2025.01.14,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=600605
law_prec_의정부지방법원-2023-구합-12977,law_prec,의정부지방법원-2023-구합-12977,가공세금계산서 수취로 확정된 거래에 실제 소요된 필요경비 입증책임은 납세의무자에게 있다고 보아야 함,기타,2025.01.14,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=603573
law_prec_의정부지방법원-2024-구합-10282,law_prec,의정부지방법원-2024-구합-10282,부가가치세 납세의무자 여부,부가가치세,2025.01.14,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=607389
law_prec_제주지방법원-2024-구합-5159,law_prec,제주지방법원-2024-구합-5159,"납세의무자가 작성, 비치하고 있는 장부에 기재된 가액은 실제의 취득가액에 부합함",기타,2025.01.13,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=242687
law_prec_수원고등법원-2023-누-17225,law_prec,수원고등법원-2023-누-17225,"이 사건 회사의 주주명부에 원고가 주주로 등재되어 있던 이상, 원고에 대한 제2차 납세의무자 지정통지가 과세대상을 오인하여 이루어졌다고 볼 만한 사정은 없음",기타,2025.01.10,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=600113
law_prec_대법원-2024-두-55358,law_prec,대법원-2024-두-55358,법인의 주주명의를 도용당하였거나 그 명의가 차명으로 등재된 원고에게 제2차납세의무자를 지정한 이 사건 처분은 위법함,법인세,2025.01.09,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=242523
law_prec_대전지방법원-2022-구합-100829,law_prec,대전지방법원-2022-구합-100829,형식상의 주주에 불과하고 그 주식에 대한 권리를 실질적으로 행사할 지위에 있었다고 볼 수 없는 경우에는 2차납세의무자로 지정할 수 없음.,기타,2025.01.08,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=606155
law_prec_인천지방법원_2023구단51196,law_prec,인천지방법원 2023구단51196,납세고지서가 송달되지 않았음을 이유로 과세처분의 무효를 주장하는 경우 그 납세고지서의 미송달 사실에 대한 증명책임은 원고에게 있음,기타,2024.12.20,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=600095
law_prec_서울고등법원-2024-누-53682,law_prec,서울고등법원-2024-누-53682,"소득세법 시행령 제154조 제6항은 거주기간을 주민등록표 등본에 의한 전입일과 전출일로 삼도록 명시하고 있을 뿐 아니라, 비과세요건 또는 조세감면요건에 해당하는지 여부는 엄격하게 해석하여야 하고, 이러한 요건이 충족되었는지는 납세의무자가 증명할 책임이 있음",소득세,2024.12.18,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=600159
law_prec_대법원-2024-두-54058,law_prec,대법원-2024-두-54058,(심리불속행) 세금계산서가 허위로 작성되었다는 점이 과세관청에 의해 상당한 정도로 증명된 경우 재화나 용역의 공급이 실제로 있었다는 점에 관하여 납세의무자가 증명할 필요가 있음,기타,2024.12.12,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=418298
law_prec_청주지방법원-2023-구합-53312,law_prec,청주지방법원-2023-구합-53312,"이 사건 회사를 실질적으로 운영한 것은 원고들의 오빠인 망 ○○○으로, 이 사건 회사의 주식을 명의신탁받아 보유만 하고 있었을 뿐이므로 제2차납세의무자에 해당하지 않음",기타,2024.12.12,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=612173
law_prec_서울고등법원-2023-누-69581,law_prec,서울고등법원-2023-누-69581,제2차 납세의무 지정의 송달적법 여부 및 제2차 납세의무 지정시 과세예고통지 대상 여부,기타,2024.12.10,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=600157
law_prec_서울행정법원-2022-구합-2404,law_prec,서울행정법원-2022-구합-2404,사용수익권·처분권을 제한받은 토지 소유자를 종합부동산세 납세의무자에 해당하지 않는다고 볼 수 없음,종합부동산세,2024.11.29,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=418346
law_prec_서울고등법원-2024-누-51723,law_prec,서울고등법원-2024-누-51723,원고들이 납세의무를 이행하지 않은 데에 정당한 사유가 생긴다고 인정할 수 없음,기타,2024.11.29,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=343337
law_prec_대전지방법원2023구합205165,law_prec,대전지방법원2023구합205165,주택부수토지만을 소유한 자는 주택분 종합부동산세의 납세의무자가 될 수 있음,종합부동산세,2024.11.27,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=417722
law_prec_수원고등법원-2024-누-10672,law_prec,수원고등법원-2024-누-10672,장부가액 외 추가적인 필요경비에 대한 입증책임은 납세의무자에게 있음,기타,2024.11.20,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=604977
law_prec_서울행정법원-2024-구합-54225,law_prec,서울행정법원-2024-구합-54225,제2차 납세의무자에 대한 납부통지 시 과세예고통지를 하지 않은 것은 절차적 하자가 있다고 보기 어려움,기타,2024.11.15,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=343839
law_prec_대법원-2024-두-51561,law_prec,대법원-2024-두-51561,(심리불속행) 납세의무자가 1주택과 다른 주택의 부속토지를 함께 소유하고 있는 경우에만 1세대 1주택자에 해당함,기타,2024.11.14,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=418612
law_prec_서울고등법원-2024-누-50553,law_prec,서울고등법원-2024-누-50553,체납법인의 실질적인 주주로 제2차납세의무를 부담하는 과점주주임,법인세,2024.11.12,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=608265
law_prec_서울행정법원-2024-구합-50575,law_prec,서울행정법원-2024-구합-50575,1주택을 소유한 납세의무자 이외에 다른 세대원이 위 상속주택을 소유한 경우에는 종부세법에서 정한 ‘1세대 1주택자’에 해당한다고 볼 수 없음,상속세,2024.11.08,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=242529
law_prec_2024두48510,law_prec,2024두48510,국가 등과 용지매매계약 체결 후 매매대금 미지급 토지에 대한 재산세 납세의무자 판단,기타,2024.10.31,처분청 일부 패소,대법원,"이 사건 토지의 소유권이전등기가 원고로 남아있고, 아직 매매 대금 지급이 완료되지 않은 이상, 국가 등과 용지매매계약 및 위수탁계약으로 국가 등에 사용·수익권이 있다고 하더라도 재산세 납세의무자 판단기준인 사실상 소유권이 이전되었다고 보기는 어려움 - 다만, 매매대금이 지급된 부분은 이 사건 토지 중 9개 필지에 대한 대금 지급이 완료된 것으로 보아 사실상 소유권이 국가 등으로 이전되었다고 볼 수 있음",1.5,https://www.law.go.kr/precInfoR.do?precSeq=420954
law_prec_부산고등법원(울산)-2023-누-11067,law_prec,부산고등법원(울산)-2023-누-11067,제2차 납세의무자지정의 적부,기타,2024.10.31,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=417724
law_prec_전주지방법원-2023-구합-12122,law_prec,전주지방법원-2023-구합-12122,납세의무자의 금융계좌에 입금된 금액을 조사하는 방법은 객관성이 있는 적법한 실지조사 방법에 해당함,기타,2024.10.24,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=609205
law_prec_의정부지방법원-2023-구합-17040,law_prec,의정부지방법원-2023-구합-17040,민법상 상속포기자도 상속세 납세의무가 있는지 여부,상속세,2024.10.22,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=417998
law_prec_서울행정법원-2023-구합-70893,law_prec,서울행정법원-2023-구합-70893,법인의 과점주주가 아닌 자에게 제2차 납세의무자로 지정하여 한 처분은 위법함,법인세,2024.10.18,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=417882
law_prec_서울행정법원-2022-구합-79008,law_prec,서울행정법원-2022-구합-79008,납세의무자가 주택을 소유하고 다른 세대원이 다른 주택의 부속토지를 소유한 경우 1세대 1주택자에 해당하는지 여부,기타,2024.10.15,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=605119
law_prec_서울행정법원-2024-구합-50414,law_prec,서울행정법원-2024-구합-50414,이 사건 각 신탁계약은 명의신탁 또는 수동신탁으로서 이러한 신탁관계는 신탁법상 신탁이라고 할 수 없어 무효이므로 실질적 위탁자인 원고가 종부세 납세의무를 부담함이 타당함,종합부동산세,2024.10.15,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=242775
law_prec_서울고등법원-2023-누-67509,law_prec,서울고등법원-2023-누-67509,이 사건 거래에 따른 부가가치세의 납세의무자는 원고라고 봄이 타당함,부가가치세,2024.10.10,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=608135
law_prec_서울고등법원-2023-나-2057761,law_prec,서울고등법원-2023-나-2057761,"납세의무가 성립되는 이상, 증여계약을 사해행위취소로 보아 취소하는 것은 적법함",증여세,2024.10.10,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=600243
law_prec_창원지방법원-2023-구합-14051,law_prec,창원지방법원-2023-구합-14051,제2차 납세의무자 지정 적법 여부,기타,2024.10.10,,,,1.5,https://www.law.go.kr/precInfoR.do?precSeq=614901
law_prec_2024두44693,law_prec,2024두44693,상속등기가 이행되지 않은 부동산에 대한 재산세 납세의무자 판단,상속세,2024.10.10,처분청 패소,대법원,"1) 이 사건 토지에 대한 재산세 납세의무자 판단 - 이 사건 토지에 대해 원고 등 상속인들은 B와의 소유권 분쟁 소송에서 ‘원고 등은 B로부터 정산대금을 지급받음과 동시에 B에게 소유권이전등기절차를 이행하라’는 민사소송 확정판결을 받은 바 있음(1심에서는 해당 판결을 근거로 이 사건 토지에 대한 사실상 소유자를 B로 판단함), 이 사건 토지가 피상속인인 망인의 사망으로 인하여 상속이 개시된 재산임에도 현재까지 망인의 명의로 등기가 되어 있을 뿐 상속등기가 이행되지 않고 있고, 원고 등 상속인들이 자신이 사실상 소유자가 아님을 알 수 있는 증거자료를 갖추어 신고한 사실도 없음. 따라서, 원고는 지방세법 제107조 제2항 제2호, 시행규칙 제53조에 따라 주된 상속자로서 이 사건 토지에 관한 재산세 납세의무가 있음(2·3심 판단) 2) 이 사건 주택에 대한 재산세 납세의무자 판단 - 사건 주택에 관한 수급인인 B가 자기의 노력과 출재로 이 사건 주택을 완성한 바, 이 사건 주택의 소유",1.5,https://www.law.go.kr/precInfoR.do?precSeq=421040
